image_name,timestamp,camera_serial,camera_mode,width,height,fps,intrinsics_json,robot_pose_x,robot_pose_y,robot_pose_z,robot_pose_rx,robot_pose_ry,robot_pose_rz
glass_000054.jpg,2026-06-15T10:39:27,244222074023,fixed,1280,720,15,"{""width"":1280,""height"":720,""ppx"":643.0150756835938,""ppy"":377.3053894042969,""fx"":911.8689575195312,""fy"":911.94189453125,""model"":""distortion.inverse_brown_conrady"",""coeffs"":[0.0,0.0,0.0,0.0,0.0]}",,,,,,
glass_000055.jpg,2026-06-15T10:39:31,244222074023,fixed,1280,720,15,"{""width"":1280,""height"":720,""ppx"":643.0150756835938,""ppy"":377.3053894042969,""fx"":911.8689575195312,""fy"":911.94189453125,""model"":""distortion.inverse_brown_conrady"",""coeffs"":[0.0,0.0,0.0,0.0,0.0]}",,,,,,
glass_000056.jpg,2026-06-15T10:39:35,244222074023,fixed,1280,720,15,"{""width"":1280,""height"":720,""ppx"":643.0150756835938,""ppy"":377.3053894042969,""fx"":911.8689575195312,""fy"":911.94189453125,""model"":""distortion.inverse_brown_conrady"",""coeffs"":[0.0,0.0,0.0,0.0,0.0]}",,,,,,
glass_000057.jpg,2026-06-15T10:39:37,244222074023,fixed,1280,720,15,"{""width"":1280,""height"":720,""ppx"":643.0150756835938,""ppy"":377.3053894042969,""fx"":911.8689575195312,""fy"":911.94189453125,""model"":""distortion.inverse_brown_conrady"",""coeffs"":[0.0,0.0,0.0,0.0,0.0]}",,,,,,
glass_000058.jpg,2026-06-15T10:39:41,244222074023,fixed,1280,720,15,"{""width"":1280,""height"":720,""ppx"":643.0150756835938,""ppy"":377.3053894042969,""fx"":911.8689575195312,""fy"":911.94189453125,""model"":""distortion.inverse_brown_conrady"",""coeffs"":[0.0,0.0,0.0,0.0,0.0]}",,,,,,
glass_000059.jpg,2026-06-15T10:39:44,244222074023,fixed,1280,720,15,"{""width"":1280,""height"":720,""ppx"":643.0150756835938,""ppy"":377.3053894042969,""fx"":911.8689575195312,""fy"":911.94189453125,""model"":""distortion.inverse_brown_conrady"",""coeffs"":[0.0,0.0,0.0,0.0,0.0]}",,,,,,
glass_000060.jpg,2026-06-15T10:39:48,244222074023,fixed,1280,720,15,"{""width"":1280,""height"":720,""ppx"":643.0150756835938,""ppy"":377.3053894042969,""fx"":911.8689575195312,""fy"":911.94189453125,""model"":""distortion.inverse_brown_conrady"",""coeffs"":[0.0,0.0,0.0,0.0,0.0]}",,,,,,
glass_000061.jpg,2026-06-15T10:39:52,244222074023,fixed,1280,720,15,"{""width"":1280,""height"":720,""ppx"":643.0150756835938,""ppy"":377.3053894042969,""fx"":911.8689575195312,""fy"":911.94189453125,""model"":""distortion.inverse_brown_conrady"",""coeffs"":[0.0,0.0,0.0,0.0,0.0]}",,,,,,
glass_000062.jpg,2026-06-15T10:39:55,244222074023,fixed,1280,720,15,"{""width"":1280,""height"":720,""ppx"":643.0150756835938,""ppy"":377.3053894042969,""fx"":911.8689575195312,""fy"":911.94189453125,""model"":""distortion.inverse_brown_conrady"",""coeffs"":[0.0,0.0,0.0,0.0,0.0]}",,,,,,
glass_000063.jpg,2026-06-15T10:39:58,244222074023,fixed,1280,720,15,"{""width"":1280,""height"":720,""ppx"":643.0150756835938,""ppy"":377.3053894042969,""fx"":911.8689575195312,""fy"":911.94189453125,""model"":""distortion.inverse_brown_conrady"",""coeffs"":[0.0,0.0,0.0,0.0,0.0]}",,,,,,
glass_000064.jpg,2026-06-15T10:40:02,244222074023,fixed,1280,720,15,"{""width"":1280,""height"":720,""ppx"":643.0150756835938,""ppy"":377.3053894042969,""fx"":911.8689575195312,""fy"":911.94189453125,""model"":""distortion.inverse_brown_conrady"",""coeffs"":[0.0,0.0,0.0,0.0,0.0]}",,,,,,
glass_000065.jpg,2026-06-15T10:40:05,244222074023,fixed,1280,720,15,"{""width"":1280,""height"":720,""ppx"":643.0150756835938,""ppy"":377.3053894042969,""fx"":911.8689575195312,""fy"":911.94189453125,""model"":""distortion.inverse_brown_conrady"",""coeffs"":[0.0,0.0,0.0,0.0,0.0]}",,,,,,
glass_000066.jpg,2026-06-15T10:40:11,244222074023,fixed,1280,720,15,"{""width"":1280,""height"":720,""ppx"":643.0150756835938,""ppy"":377.3053894042969,""fx"":911.8689575195312,""fy"":911.94189453125,""model"":""distortion.inverse_brown_conrady"",""coeffs"":[0.0,0.0,0.0,0.0,0.0]}",,,,,,
glass_000067.jpg,2026-06-15T10:40:16,244222074023,fixed,1280,720,15,"{""width"":1280,""height"":720,""ppx"":643.0150756835938,""ppy"":377.3053894042969,""fx"":911.8689575195312,""fy"":911.94189453125,""model"":""distortion.inverse_brown_conrady"",""coeffs"":[0.0,0.0,0.0,0.0,0.0]}",,,,,,
glass_000068.jpg,2026-06-15T10:40:21,244222074023,fixed,1280,720,15,"{""width"":1280,""height"":720,""ppx"":643.0150756835938,""ppy"":377.3053894042969,""fx"":911.8689575195312,""fy"":911.94189453125,""model"":""distortion.inverse_brown_conrady"",""coeffs"":[0.0,0.0,0.0,0.0,0.0]}",,,,,,
glass_000069.jpg,2026-06-15T10:40:25,244222074023,fixed,1280,720,15,"{""width"":1280,""height"":720,""ppx"":643.0150756835938,""ppy"":377.3053894042969,""fx"":911.8689575195312,""fy"":911.94189453125,""model"":""distortion.inverse_brown_conrady"",""coeffs"":[0.0,0.0,0.0,0.0,0.0]}",,,,,,
glass_000070.jpg,2026-06-15T10:40:29,244222074023,fixed,1280,720,15,"{""width"":1280,""height"":720,""ppx"":643.0150756835938,""ppy"":377.3053894042969,""fx"":911.8689575195312,""fy"":911.94189453125,""model"":""distortion.inverse_brown_conrady"",""coeffs"":[0.0,0.0,0.0,0.0,0.0]}",,,,,,
glass_000071.jpg,2026-06-15T10:40:33,244222074023,fixed,1280,720,15,"{""width"":1280,""height"":720,""ppx"":643.0150756835938,""ppy"":377.3053894042969,""fx"":911.8689575195312,""fy"":911.94189453125,""model"":""distortion.inverse_brown_conrady"",""coeffs"":[0.0,0.0,0.0,0.0,0.0]}",,,,,,
glass_000072.jpg,2026-06-15T10:40:38,244222074023,fixed,1280,720,15,"{""width"":1280,""height"":720,""ppx"":643.0150756835938,""ppy"":377.3053894042969,""fx"":911.8689575195312,""fy"":911.94189453125,""model"":""distortion.inverse_brown_conrady"",""coeffs"":[0.0,0.0,0.0,0.0,0.0]}",,,,,,
glass_000073.jpg,2026-06-15T10:40:42,244222074023,fixed,1280,720,15,"{""width"":1280,""height"":720,""ppx"":643.0150756835938,""ppy"":377.3053894042969,""fx"":911.8689575195312,""fy"":911.94189453125,""model"":""distortion.inverse_brown_conrady"",""coeffs"":[0.0,0.0,0.0,0.0,0.0]}",,,,,,
glass_000074.jpg,2026-06-15T10:40:48,244222074023,fixed,1280,720,15,"{""width"":1280,""height"":720,""ppx"":643.0150756835938,""ppy"":377.3053894042969,""fx"":911.8689575195312,""fy"":911.94189453125,""model"":""distortion.inverse_brown_conrady"",""coeffs"":[0.0,0.0,0.0,0.0,0.0]}",,,,,,
glass_000074.jpg,2026-06-15T10:41:34,244222074023,fixed,1280,720,15,"{""width"":1280,""height"":720,""ppx"":643.0150756835938,""ppy"":377.3053894042969,""fx"":911.8689575195312,""fy"":911.94189453125,""model"":""distortion.inverse_brown_conrady"",""coeffs"":[0.0,0.0,0.0,0.0,0.0]}",,,,,,
glass_000075.jpg,2026-06-15T10:41:37,244222074023,fixed,1280,720,15,"{""width"":1280,""height"":720,""ppx"":643.0150756835938,""ppy"":377.3053894042969,""fx"":911.8689575195312,""fy"":911.94189453125,""model"":""distortion.inverse_brown_conrady"",""coeffs"":[0.0,0.0,0.0,0.0,0.0]}",,,,,,
glass_000076.jpg,2026-06-15T10:41:41,244222074023,fixed,1280,720,15,"{""width"":1280,""height"":720,""ppx"":643.0150756835938,""ppy"":377.3053894042969,""fx"":911.8689575195312,""fy"":911.94189453125,""model"":""distortion.inverse_brown_conrady"",""coeffs"":[0.0,0.0,0.0,0.0,0.0]}",,,,,,
glass_000077.jpg,2026-06-15T10:41:53,244222074023,fixed,1280,720,15,"{""width"":1280,""height"":720,""ppx"":643.0150756835938,""ppy"":377.3053894042969,""fx"":911.8689575195312,""fy"":911.94189453125,""model"":""distortion.inverse_brown_conrady"",""coeffs"":[0.0,0.0,0.0,0.0,0.0]}",,,,,,
glass_000078.jpg,2026-06-15T10:41:57,244222074023,fixed,1280,720,15,"{""width"":1280,""height"":720,""ppx"":643.0150756835938,""ppy"":377.3053894042969,""fx"":911.8689575195312,""fy"":911.94189453125,""model"":""distortion.inverse_brown_conrady"",""coeffs"":[0.0,0.0,0.0,0.0,0.0]}",,,,,,
glass_000079.jpg,2026-06-15T10:42:01,244222074023,fixed,1280,720,15,"{""width"":1280,""height"":720,""ppx"":643.0150756835938,""ppy"":377.3053894042969,""fx"":911.8689575195312,""fy"":911.94189453125,""model"":""distortion.inverse_brown_conrady"",""coeffs"":[0.0,0.0,0.0,0.0,0.0]}",,,,,,
glass_000080.jpg,2026-06-15T10:42:13,244222074023,fixed,1280,720,15,"{""width"":1280,""height"":720,""ppx"":643.0150756835938,""ppy"":377.3053894042969,""fx"":911.8689575195312,""fy"":911.94189453125,""model"":""distortion.inverse_brown_conrady"",""coeffs"":[0.0,0.0,0.0,0.0,0.0]}",,,,,,
glass_000081.jpg,2026-06-15T10:42:17,244222074023,fixed,1280,720,15,"{""width"":1280,""height"":720,""ppx"":643.0150756835938,""ppy"":377.3053894042969,""fx"":911.8689575195312,""fy"":911.94189453125,""model"":""distortion.inverse_brown_conrady"",""coeffs"":[0.0,0.0,0.0,0.0,0.0]}",,,,,,
glass_000082.jpg,2026-06-15T10:42:20,244222074023,fixed,1280,720,15,"{""width"":1280,""height"":720,""ppx"":643.0150756835938,""ppy"":377.3053894042969,""fx"":911.8689575195312,""fy"":911.94189453125,""model"":""distortion.inverse_brown_conrady"",""coeffs"":[0.0,0.0,0.0,0.0,0.0]}",,,,,,
